,index,Results,GAME_DATE,HOME,AWAY,Odds1,Odds2,Score,prediction
970,13818,1.0,2022-02-06,DAL,ATL,1.93,1.93,103:94,0.6401641964912415
971,11222,0.0,2019-03-20,OKC,TOR,1.5,2.69,114:123 ,0.4099101722240448
972,236,0.0,2008-12-23,IND,BKN,1.69,2.16,107:108,0.3433389663696289
973,7550,0.0,2016-01-10,LAL,UTA,2.42,1.61,74:86,0.5829393267631531
974,8691,1.0,2017-01-18,PHI,TOR,2.93,1.43,94:89,0.4098411500453949
975,1485,1.0,2010-01-22,BOS,POR,1.11,6.83,98:95 ,0.570629894733429
976,10187,1.0,2018-03-26,PHI,DEN,1.47,2.81,123:104,0.6031370759010315
977,9989,0.0,2018-02-27,DEN,LAC,1.47,2.81,120:122,0.49902379512786865
978,5254,1.0,2013-12-21,GSW,LAL,1.07,9.61,102:83,0.7351270318031311
979,8143,0.0,2016-04-03,PHX,UTA,4.96,1.19,86:101,0.35866543650627136
980,11459,0.0,2019-11-24,HOU,DAL,1.45,2.88,123:137,0.38041043281555176
981,11332,1.0,2019-04-04,SAC,CLE,1.2,4.94,117:104,0.7862372398376465
982,3642,1.0,2012-03-20,HOU,LAL,2.27,1.66,107:104,0.5563905239105225
983,1281,1.0,2009-12-23,ORL,HOU,1.21,4.6,102:87,0.7543702125549316
984,5203,1.0,2013-12-14,MIA,CLE,1.08,8.88,114:107,0.8053601980209351
985,7650,1.0,2016-01-23,POR,LAL,1.12,7.03,121:103,0.8548524379730225
986,5797,1.0,2014-03-09,LAL,OKC,8.21,1.09,114:110,0.16693657636642456
987,5174,0.0,2013-12-10,LAL,PHX,1.67,2.29,108:114,0.3840915858745575
988,196,1.0,2008-12-16,POR,SAC,1.1,7.75,109:77,0.8813992142677307
989,9553,1.0,2017-12-22,DET,NYK,1.37,3.25,104:101,0.65702223777771
990,3823,1.0,2012-04-10,WAS,ORL,2.73,1.48,93:85,0.29939794540405273
991,5949,1.0,2014-03-29,WAS,ATL,1.41,3.02,101:97,0.6909440755844116
992,8673,1.0,2017-01-16,GSW,CLE,1.25,4.17,126:91,0.6458439826965332
993,1348,0.0,2010-01-02,UTA,DEN,1.31,3.54,95:105,0.6331674456596375
994,8712,0.0,2017-01-21,CLE,SAS,1.6,2.45,115:118 ,0.35383808612823486
995,8516,0.0,2016-12-25,NYK,BOS,2.18,1.73,114:119,0.30578017234802246
996,6320,1.0,2014-12-20,CHA,UTA,1.6,2.43,104:86,0.4082137942314148
997,2801,1.0,2011-02-28,DEN,ATL,1.38,3.15,100:90,0.7130712270736694
998,9381,0.0,2017-11-28,MIN,WAS,1.47,2.8,89:92,0.577329158782959
999,12094,1.0,2020-02-28,ATL,BKN,2.18,1.72,141:118,0.3203238844871521
1000,9073,0.0,2017-03-22,SAC,MIL,2.83,1.46,98:116,0.297772079706192
1001,618,0.0,2009-02-20,MIL,CLE,3.71,1.29,103:111,0.45072364807128906
1002,9578,1.0,2017-12-25,OKC,HOU,1.79,2.09,112:107,0.4531555473804474
1003,7520,1.0,2016-01-06,OKC,MEM,1.27,3.96,112:94,0.7008645534515381
1004,1866,1.0,2010-03-17,BOS,NYK,1.21,4.62,109:97,0.7069747447967529
1005,9757,0.0,2018-01-20,CLE,OKC,1.68,2.27,124:148,0.4132058620452881
1006,3263,0.0,2012-01-29,NOP,ATL,2.18,1.71,72:94,0.5457384586334229
1007,2282,1.0,2010-12-13,MEM,POR,1.62,2.37,86:73,0.49115222692489624
1008,851,1.0,2009-03-23,MIA,MEM,1.19,5.06,94:82,0.686814546585083
1009,77,0.0,2008-11-29,SAC,DAL,2.45,1.55,78:101,0.35292237997055054
1010,10893,0.0,2019-01-27,MIN,UTA,2.84,1.46,111:125,0.4576796889305115
1011,9835,1.0,2018-01-31,BKN,PHI,3.59,1.32,116:108,0.2727454900741577
1012,7754,0.0,2016-02-06,MEM,DAL,1.48,2.77,110:114 ,0.7185795903205872
1013,8015,0.0,2016-03-18,ORL,CLE,5.36,1.17,103:109,0.32733142375946045
1014,5804,1.0,2014-03-10,MIL,ORL,1.95,1.87,105:98,0.7014163136482239
1015,12482,0.0,2021-02-11,HOU,MIA,2.11,1.78,94:101,0.5198838114738464
1016,10694,1.0,2018-12-30,TOR,CHI,1.16,5.84,95:89,0.8095755577087402
1017,8306,1.0,2016-11-27,DAL,NOP,2.81,1.47,91:81,0.4381190836429596
1018,745,0.0,2009-03-09,DEN,HOU,1.54,2.57,95:97,0.571663498878479
1019,10664,1.0,2018-12-26,SAS,DEN,1.56,2.52,111:103,0.6768565773963928
1020,13506,0.0,2021-12-26,LAC,DEN,2.39,1.63,100:103,0.5712289214134216
1021,10279,0.0,2018-04-08,CHA,IND,2.0,1.86,117:123,0.6418904066085815
1022,10363,1.0,2018-11-14,PHX,SAS,3.03,1.41,116:96,0.14886543154716492
1023,6680,1.0,2015-02-06,PHX,UTA,1.46,2.8,100:93,0.4494588077068329
1024,10234,0.0,2018-04-01,NOP,OKC,1.98,1.88,104:109,0.43785959482192993
1025,9426,1.0,2017-12-04,MEM,MIN,2.28,1.68,95:92,0.33128949999809265
1026,12851,1.0,2021-04-05,MIN,SAC,2.39,1.62,116:106,0.4629592001438141
1027,629,1.0,2009-02-22,HOU,CHA,1.36,3.2,99:78,0.8103916645050049
1028,12540,1.0,2021-02-19,MIL,OKC,1.16,5.64,98:85,0.8950656652450562
1029,5766,0.0,2014-03-05,MIL,SAC,2.38,1.62,102:116,0.49085327982902527
1030,258,0.0,2008-12-27,CHA,BKN,1.68,2.18,103:114 ,0.4832921326160431
1031,7217,0.0,2015-11-25,PHX,NOP,1.6,2.45,114:120,0.7499560117721558
1032,13757,1.0,2022-01-29,DAL,IND,1.19,4.98,132:105,0.8193330764770508
1033,2688,0.0,2011-02-09,NYK,LAC,1.29,3.74,108:116,0.734778642654419
1034,3288,1.0,2012-02-01,PHI,CHI,2.08,1.77,98:82,0.4867922365665436
1035,4058,0.0,2012-12-07,BKN,GSW,1.37,3.25,102:109,0.6724118590354919
1036,13124,0.0,2021-05-09,CLE,DAL,5.21,1.18,97:124,0.20901912450790405
1037,3472,0.0,2012-02-28,DET,PHI,2.41,1.6,68:97,0.44751861691474915
1038,7264,1.0,2015-12-02,NYK,PHI,1.23,4.45,99:87,0.687105119228363
1039,4903,1.0,2013-04-03,LAC,PHX,1.03,16.75,126:101,0.8725727796554565
1040,9293,0.0,2017-11-15,MIA,WAS,1.81,2.06,93:102,0.36079853773117065
1041,4014,1.0,2012-11-30,MIN,MIL,1.8,2.06,95:85,0.498080313205719
1042,8196,0.0,2016-04-11,MIN,HOU,2.44,1.59,105:129,0.3711915910243988
1043,6288,1.0,2014-12-15,POR,SAS,1.25,4.15,108:95,0.37225010991096497
1044,8432,1.0,2016-12-14,BKN,LAL,2.03,1.83,107:97,0.6409246921539307
1045,13250,1.0,2021-11-18,UTA,TOR,1.19,5.06,119:103,0.65482497215271
1046,13909,0.0,2022-02-24,POR,GSW,4.99,1.19,95:132,0.5420271754264832
1047,13760,0.0,2022-01-29,MIA,TOR,1.72,2.19,120:124 ,0.7994216680526733
1048,11231,1.0,2019-03-21,SAC,DAL,1.24,4.34,116:100,0.6087745428085327
1049,13371,1.0,2021-12-05,HOU,NOP,2.25,1.68,118:108,0.4294016361236572
1050,13949,0.0,2022-03-02,DEN,OKC,1.07,9.88,107:119,0.8566868305206299
1051,2023,0.0,2010-04-07,LAC,POR,4.73,1.21,85:93,0.22563469409942627
1052,11378,1.0,2019-04-10,MEM,GSW,2.85,1.45,132:117,0.4041902720928192
1053,3675,1.0,2012-03-23,UTA,DEN,1.78,2.05,121:102,0.6463770270347595
1054,5086,1.0,2013-11-27,PHX,POR,2.5,1.57,120:106,0.3756944239139557
1055,3792,0.0,2012-04-07,CHA,ATL,4.29,1.23,96:116,0.23958250880241394
1056,11551,0.0,2019-12-06,POR,LAL,2.65,1.52,113:136,0.31698521971702576
1057,10800,0.0,2019-01-14,LAC,NOP,1.97,1.88,117:121,0.35025346279144287
1058,3238,1.0,2012-01-27,BOS,IND,2.4,1.6,94:87,0.6155380010604858
1059,469,0.0,2009-01-27,MEM,DEN,3.17,1.39,85:100,0.385418176651001
1060,4889,0.0,2013-04-01,LAC,IND,1.49,2.71,106:109,0.571391224861145
1061,9730,0.0,2018-01-16,BOS,NOP,1.44,2.9,113:116 ,0.5846193432807922
1062,10950,0.0,2019-02-05,CLE,BOS,5.77,1.16,96:103,0.2409212291240692
1063,13240,1.0,2021-11-17,MIA,NOP,1.37,3.24,113:98,0.8473641872406006
1064,6380,0.0,2014-12-28,CLE,DET,1.29,3.81,80:103,0.8083221912384033
1065,8088,0.0,2016-03-28,DEN,DAL,1.78,2.09,88:97,0.6285430192947388
1066,11566,1.0,2019-12-09,BOS,CLE,1.09,8.5,110:88,0.8456329107284546
1067,8502,1.0,2016-12-23,CLE,BKN,1.03,17.25,119:99,0.8549444675445557
1068,8943,1.0,2017-03-05,WAS,ORL,1.12,7.17,115:114,0.8036727905273438
1069,10050,0.0,2018-03-07,MIL,HOU,3.01,1.42,99:110,0.35693031549453735
1070,12660,1.0,2021-03-12,NOP,CLE,1.36,3.28,116:82,0.8103911280632019
1071,12911,1.0,2021-04-12,PHX,HOU,1.12,6.95,126:120,0.7104713916778564
1072,8411,1.0,2016-12-10,SAS,BKN,1.05,13.05,130:101,0.8236465454101562
1073,4591,1.0,2013-02-20,IND,NYK,1.6,2.43,125:91,0.547808051109314
1074,11518,0.0,2019-12-02,MEM,IND,4.78,1.21,104:117,0.2374769151210785
1075,13217,0.0,2021-11-13,TOR,DET,1.27,3.98,121:127,0.7460296750068665
1076,10246,0.0,2018-04-03,OKC,GSW,1.57,2.53,107:111,0.5177144408226013
1077,12780,0.0,2021-03-27,MIN,HOU,1.53,2.59,107:129,0.687665581703186
1078,4608,1.0,2013-02-22,TOR,NYK,1.99,1.85,100:98,0.49716028571128845
1079,3821,1.0,2012-04-10,DAL,SAC,1.19,4.9,110:100,0.6266868114471436
1080,2483,1.0,2011-01-12,BOS,SAC,1.06,10.25,119:95,0.8565819263458252
1081,1140,1.0,2009-12-04,NOP,MIN,1.16,5.43,98:89,0.8566025495529175
1082,11987,0.0,2020-02-07,IND,TOR,1.88,1.96,106:115,0.3274335265159607
1083,13012,0.0,2021-04-25,ORL,IND,2.91,1.44,112:131,0.3794836401939392
1084,12006,0.0,2020-02-09,OKC,BOS,2.05,1.82,111:112,0.5655253529548645
1085,8827,1.0,2017-02-12,NYK,SAS,4.52,1.22,94:90,0.31116199493408203
1086,10676,1.0,2018-12-28,NOP,DAL,1.54,2.58,114:112,0.6183951497077942
1087,11367,1.0,2019-04-09,MIA,PHI,1.39,3.14,122:99,0.5614368915557861
1088,12168,0.0,2020-03-08,LAC,LAL,1.73,2.17,103:112,0.6451458930969238
1089,3894,0.0,2012-04-18,PHX,OKC,2.43,1.6,97:109,0.43737438321113586
1090,10132,1.0,2018-03-19,IND,LAL,1.46,2.82,110:100,0.6238009929656982
1091,10298,1.0,2018-04-10,UTA,GSW,1.29,3.8,119:79,0.7900850772857666
1092,5251,0.0,2013-12-21,CHA,UTA,1.53,2.62,85:88,0.6826345920562744
1093,1622,0.0,2010-02-09,LAC,UTA,2.72,1.47,99:109,0.36209574341773987
1094,11797,0.0,2020-01-11,DEN,CLE,1.11,7.36,103:111,0.8465825319290161
1095,211,0.0,2008-12-19,DEN,CLE,1.77,2.04,88:105,0.4001752734184265
1096,12559,0.0,2021-02-22,HOU,CHI,1.94,1.91,100:120,0.397011935710907
1097,9944,1.0,2018-02-14,UTA,PHX,1.14,6.23,107:97,0.817756175994873
1098,1183,1.0,2009-12-11,CLE,POR,1.15,5.55,104:99,0.647347629070282
1099,4675,1.0,2013-03-03,WAS,PHI,1.42,2.98,90:87,0.8215562701225281
1100,7632,1.0,2016-01-21,NOP,DET,1.72,2.2,115:99,0.5074878931045532
1101,11773,0.0,2020-01-08,BOS,SAS,1.34,3.39,114:129,0.6399586796760559
1102,5241,1.0,2013-12-20,ATL,UTA,1.29,3.81,118:85,0.7384735345840454
1103,3284,1.0,2012-02-01,MIL,MIA,3.53,1.31,105:97,0.4323136508464813
1104,13533,0.0,2021-12-29,POR,UTA,3.67,1.31,105:120,0.2707931399345398
1105,783,1.0,2009-03-14,MIA,UTA,2.17,1.72,140:129 ,0.4997439980506897
1106,5701,0.0,2014-02-24,PHI,MIL,2.26,1.68,110:130,0.3054095506668091
1107,6504,0.0,2015-01-14,CHI,WAS,1.42,2.99,99:105,0.6504017114639282
1108,11288,1.0,2019-03-29,UTA,WAS,1.09,8.58,128:124,0.7369871139526367
1109,7418,0.0,2015-12-23,IND,SAC,1.33,3.47,106:108,0.6390801668167114
1110,7094,0.0,2015-04-08,NYK,IND,6.92,1.12,86:102,0.3514084815979004
1111,2618,1.0,2011-01-30,PHX,NOP,1.79,2.05,104:102,0.2777079939842224
1112,8140,0.0,2016-04-03,MIN,DAL,2.27,1.68,78:88,0.4621642529964447
1113,5511,1.0,2014-01-25,UTA,WAS,1.77,2.1,104:101,0.347682386636734
1114,13360,1.0,2021-12-03,UTA,BOS,1.29,3.84,137:130,0.6368871331214905
1115,2900,0.0,2011-03-13,PHX,ORL,3.1,1.4,88:111,0.3002009987831116
1116,10073,0.0,2018-03-11,BKN,PHI,2.96,1.43,97:120,0.2680969834327698
1117,10599,0.0,2018-12-17,LAC,POR,1.84,2.02,127:131,0.5906832218170166
1118,6882,1.0,2015-03-11,MIA,BKN,1.55,2.57,104:98,0.7890558242797852
1119,5780,1.0,2014-03-07,HOU,IND,1.48,2.75,112:86,0.6123543381690979
1120,551,0.0,2009-02-07,MIL,DET,2.56,1.54,121:126 ,0.6730320453643799
1121,11520,1.0,2019-12-02,PHI,UTA,1.46,2.82,103:94,0.7784619927406311
1122,13311,0.0,2021-11-26,UTA,NOP,1.1,7.7,97:98,0.847404956817627
1123,3267,0.0,2012-01-30,MEM,SAS,1.41,3,73:83,0.6612967252731323
1124,4496,0.0,2013-02-04,MIN,POR,1.56,2.51,98:100,0.586483359336853
1125,7035,1.0,2015-03-31,DET,ATL,2.1,1.78,105:95,0.4887186884880066
1126,10461,0.0,2018-11-28,HOU,DAL,1.41,3.04,108:128,0.5637237429618835
1127,16,1.0,2008-11-19,UTA,MIL,1.13,5.75,105:94,0.7504489421844482
1128,10092,0.0,2018-03-13,PHX,CLE,3.59,1.31,107:129,0.2442840337753296
1129,12514,0.0,2021-02-15,SAC,BKN,2.63,1.53,125:136,0.3577117919921875
1130,3298,0.0,2012-02-03,BKN,MIN,2.64,1.51,105:108,0.4428582489490509
1131,6999,1.0,2015-03-26,MIL,IND,1.58,2.49,111:107,0.49179336428642273
1132,10803,1.0,2019-01-14,UTA,DET,1.3,3.75,100:94,0.8574429750442505
1133,13337,0.0,2021-11-30,SAC,LAL,1.92,1.96,92:117,0.4459821581840515
1134,7567,1.0,2016-01-13,BKN,NYK,2.39,1.62,110:104,0.277572363615036
1135,188,1.0,2008-12-15,SAC,MIN,1.54,2.48,118:103,0.48516324162483215
1136,4763,1.0,2013-03-15,OKC,ORL,1.02,17.32,117:104,0.8710622191429138
1137,12594,1.0,2021-02-26,MIA,UTA,3.02,1.42,124:116,0.3836856782436371
1138,13567,0.0,2022-01-03,NOP,UTA,4.37,1.24,104:115,0.29757770895957947
1139,10999,1.0,2019-02-11,OKC,POR,1.53,2.62,120:111,0.6873323917388916
1140,2800,0.0,2011-02-28,BKN,PHX,2.2,1.71,103:104 ,0.34156620502471924
1141,6251,0.0,2014-12-10,ORL,WAS,2.84,1.46,89:91,0.4110352098941803
1142,6209,0.0,2014-12-05,MIN,HOU,3.62,1.31,112:114 ,0.2712438702583313
1143,11876,0.0,2020-01-22,GSW,UTA,4.32,1.24,96:129,0.2844080328941345
1144,379,0.0,2009-01-14,DAL,NOP,2.48,1.52,97:104,0.4921203553676605
1145,12826,0.0,2021-04-02,NOP,ATL,2.02,1.83,103:126,0.5814734697341919
1146,8311,0.0,2016-11-27,POR,HOU,2.09,1.79,114:130,0.4057919979095459
1147,12082,1.0,2020-02-26,CHA,NYK,2.05,1.81,107:101,0.4240662157535553
1148,11909,1.0,2020-01-26,POR,IND,1.67,2.28,139:129,0.41766613721847534
1149,12137,0.0,2020-03-04,DET,OKC,4.05,1.26,107:114,0.323599249124527
1150,10523,1.0,2018-12-07,CHI,OKC,4.47,1.23,114:112,0.17495983839035034
1151,6170,0.0,2014-11-30,DET,GSW,4.43,1.23,93:104,0.30625417828559875
1152,3396,0.0,2012-02-15,BOS,DET,1.18,5.04,88:98,0.8382833003997803
1153,4116,1.0,2012-12-14,IND,PHI,1.39,3.14,95:85,0.7137452363967896
1154,5140,1.0,2013-12-06,CHA,PHI,1.33,3.49,105:88,0.6919659376144409
1155,6676,1.0,2015-02-06,IND,CLE,3.09,1.4,103:99,0.4474734663963318
1156,3376,0.0,2012-02-12,DET,WAS,1.39,3.07,77:98,0.7691260576248169
1157,9821,0.0,2018-01-29,DEN,BOS,1.81,2.07,110:111,0.5632697939872742
1158,10172,0.0,2018-03-24,MEM,LAL,3.27,1.37,93:100,0.3992254436016083
1159,7166,0.0,2015-10-28,ORL,WAS,2.6,1.53,87:88,0.7043912410736084
1160,8200,0.0,2016-04-11,PHX,SAC,1.42,3.03,101:105,0.3747084140777588
1161,7902,1.0,2016-03-04,BOS,NYK,1.17,5.41,105:104,0.7272026538848877
1162,14019,1.0,2022-03-11,MIA,CLE,1.29,3.85,117:105,0.6646819114685059
1163,10083,1.0,2018-03-12,OKC,SAC,1.07,9.89,106:101,0.7323061227798462
1164,2917,1.0,2011-03-16,DET,TOR,1.52,2.61,107:93,0.6285715103149414
1165,4251,0.0,2013-01-02,CLE,SAC,1.61,2.41,94:97,0.5513255596160889
1166,8745,0.0,2017-01-25,MIL,PHI,1.14,6.43,109:114,0.5863826274871826
1167,12186,0.0,2020-03-11,ATL,NYK,1.49,2.72,131:136 ,0.526379406452179
1168,47,1.0,2008-11-26,CLE,OKC,1.02,14.0,117:82,0.9265408515930176
1169,6118,0.0,2014-11-22,IND,PHX,2.15,1.74,83:106,0.5350852608680725
1170,6105,1.0,2014-11-19,TOR,MEM,1.45,2.91,96:92,0.6184248924255371
1171,8405,1.0,2016-12-10,CLE,CHA,1.3,3.71,116:105,0.6848289370536804
1172,11850,0.0,2020-01-18,MIN,TOR,2.53,1.56,112:122,0.3243164122104645
1173,9169,1.0,2017-04-04,OKC,MIL,1.43,2.96,110:79,0.5315709114074707
1174,5627,1.0,2014-02-11,CHA,DAL,2.47,1.58,114:89,0.2648518681526184
1175,12495,0.0,2021-02-13,ATL,IND,2.02,1.84,113:125,0.5874574184417725
1176,13302,1.0,2021-11-26,GSW,POR,1.4,3.09,118:103,0.7796468734741211
1177,6085,1.0,2014-04-16,OKC,DET,1.05,12.17,112:111,0.7821848392486572
1178,1178,1.0,2009-12-09,SAS,SAC,1.09,8.22,118:106,0.8489552736282349
1179,12818,1.0,2021-04-01,DET,WAS,1.94,1.89,120:91,0.6778162717819214
1180,3459,1.0,2012-02-22,MIN,UTA,1.45,2.83,100:98,0.6919464468955994
1181,1712,1.0,2010-02-24,SAS,OKC,1.51,2.62,95:87,0.44391748309135437
1182,1422,1.0,2010-01-13,DEN,ORL,1.44,2.86,115:97,0.43109703063964844
1183,737,1.0,2009-03-08,BKN,NYK,1.47,2.78,106:101,0.6276950240135193
1184,1606,0.0,2010-02-06,GSW,OKC,2.44,1.58,95:104,0.35032016038894653
1185,12162,0.0,2020-03-07,POR,SAC,1.76,2.12,111:123,0.4664640724658966
1186,9433,1.0,2017-12-05,TOR,PHX,1.08,9.57,126:113,0.8784717321395874
1187,13637,1.0,2022-01-12,WAS,ORL,1.4,3.07,112:106,0.6700958609580994
1188,9816,1.0,2018-01-28,OKC,PHI,1.63,2.37,122:112,0.5428242087364197
1189,12708,1.0,2021-03-18,NYK,ORL,1.48,2.75,94:93,0.7078039646148682
1190,7141,1.0,2015-04-14,BOS,TOR,1.87,1.97,95:93,0.5182909965515137
1191,1886,1.0,2010-03-19,POR,WAS,1.08,8.58,76:74,0.8684128522872925
1192,3149,1.0,2012-01-13,DEN,MIA,2.41,1.6,117:104,0.6315523982048035
1193,13620,1.0,2022-01-10,NYK,SAS,1.41,3.05,111:96,0.6549744606018066
1194,2866,0.0,2011-03-09,CHA,CHI,3.99,1.26,84:101,0.3448318541049957
1195,9503,0.0,2017-12-15,IND,DET,1.48,2.78,98:104,0.6472162008285522
1196,2467,0.0,2011-01-09,DEN,NOP,1.43,2.89,87:96,0.7445501089096069
1197,10978,0.0,2019-02-09,ATL,CHA,2.1,1.77,120:129,0.4477223753929138
1198,4771,1.0,2013-03-16,WAS,PHX,1.29,3.75,127:105,0.774616539478302
1199,12926,0.0,2021-04-14,MIN,MIL,5.01,1.19,105:130,0.3203326463699341
1200,8506,1.0,2016-12-23,MEM,HOU,2.43,1.61,115:109,0.5513585805892944
1201,11510,0.0,2019-12-01,LAL,DAL,1.37,3.23,100:114,0.5270965695381165
1202,6140,1.0,2014-11-26,DAL,NYK,1.06,11.02,109:102 ,0.8638935089111328
1203,5002,1.0,2013-04-17,BKN,DET,1.46,2.82,103:99,0.6644384264945984
1204,3099,0.0,2011-04-10,CHA,DET,1.9,1.91,101:112,0.4985305368900299
1205,7782,0.0,2016-02-10,DET,DEN,1.48,2.76,92:103,0.4502471685409546
1206,1823,1.0,2010-03-11,ORL,CHI,1.08,8.97,111:82,0.8003746271133423
1207,6482,1.0,2015-01-10,PHI,IND,3.47,1.33,93:92,0.325322687625885
1208,9599,1.0,2017-12-28,ORL,DET,2.46,1.59,102:89,0.34850969910621643
1209,2128,1.0,2010-11-23,BKN,ATL,2.35,1.63,107:101 ,0.3894733488559723
1210,10963,1.0,2019-02-06,UTA,PHX,1.06,10.8,116:88,0.8904363512992859
1211,5385,1.0,2014-01-08,SAS,DAL,1.47,2.8,112:90,0.6406096816062927
1212,5351,0.0,2014-01-04,ORL,MIA,5.11,1.19,94:110,0.38215357065200806
1213,13665,0.0,2022-01-16,SAC,HOU,1.53,2.61,112:118,0.6862257122993469
1214,12032,1.0,2020-02-12,ORL,DET,1.36,3.28,116:112 ,0.539702296257019
1215,11415,1.0,2019-11-17,LAL,ATL,1.08,8.95,122:101,0.8118830919265747
1216,129,1.0,2008-12-06,SAS,GSW,1.1,7.0,123:88,0.7130721807479858
1217,5816,0.0,2014-03-12,MIA,BKN,1.2,4.93,95:96,0.6489382982254028
1218,3110,1.0,2011-04-11,DEN,GSW,1.08,8.36,134:111,0.8350268602371216
1219,10572,1.0,2018-12-13,SAS,LAC,1.67,2.29,125:87,0.6607406139373779
1220,2852,1.0,2011-03-07,CHI,NOP,1.13,6.03,85:77,0.7857580780982971
1221,6838,0.0,2015-03-06,BKN,PHX,1.73,2.17,100:108 ,0.5050662755966187
1222,7400,1.0,2015-12-21,ATL,POR,1.15,6.12,106:97,0.5224993228912354
1223,1692,1.0,2010-02-22,DAL,IND,1.17,5.21,91:82,0.6689529418945312
1224,1555,1.0,2010-01-30,WAS,NYK,2.05,1.79,106:96,0.6220881938934326
1225,2279,1.0,2010-12-12,SAS,POR,1.27,3.87,95:78,0.8236132264137268
1226,3964,1.0,2012-10-31,PHI,DEN,2.05,1.8,84:75,0.3516370952129364
1227,12466,1.0,2021-02-09,POR,ORL,1.4,3.07,106:97,0.6915385723114014
1228,14109,1.0,2022-03-23,MEM,BKN,1.92,1.94,132:120,0.5649856328964233
1229,13167,0.0,2021-05-14,OKC,UTA,10.39,1.06,93:109,0.16580945253372192
1230,13614,1.0,2022-01-09,POR,SAC,2.06,1.8,103:88,0.7063207626342773
1231,116,1.0,2008-12-05,MIL,CHA,1.53,2.45,101:96,0.5701867938041687
1232,5073,1.0,2013-11-26,WAS,LAL,1.47,2.81,116:111,0.705700159072876
1233,13019,1.0,2021-04-26,NOP,LAC,2.11,1.76,120:103,0.34148645401000977
1234,724,1.0,2009-03-06,ORL,BKN,1.18,5.28,105:102,0.7705435752868652
1235,13058,0.0,2021-05-01,CLE,MIA,6.17,1.14,107:124,0.2698529362678528
1236,21,0.0,2008-11-21,MIN,BOS,3.1,1.35,78:95,0.2423408031463623
1237,4522,0.0,2013-02-08,ATL,NOP,1.49,2.7,100:111,0.6379777193069458
1238,11076,1.0,2019-02-28,HOU,MIA,1.21,4.73,121:118,0.6670202612876892
1239,11130,1.0,2019-03-08,CHA,WAS,1.55,2.57,112:111,0.5265939831733704
1240,4053,1.0,2012-12-05,SAS,MIL,1.21,4.67,110:99,0.7513369917869568
1241,11106,0.0,2019-03-04,LAL,LAC,1.59,2.46,105:113,0.3437725901603699
1242,11731,0.0,2020-01-02,CHI,UTA,2.34,1.64,98:102,0.371951699256897
1243,1737,1.0,2010-02-27,UTA,HOU,1.17,5.27,133:110,0.7561674118041992
1244,12640,1.0,2021-03-04,PHX,GSW,1.12,7.08,120:98,0.7239899635314941
1245,12307,1.0,2021-01-18,BKN,MIL,2.47,1.58,125:123,0.3959658741950989
1246,6763,1.0,2015-02-24,DAL,TOR,1.52,2.63,99:92,0.4320111572742462
1247,6111,1.0,2014-11-21,GSW,UTA,1.1,7.67,101:88,0.7898522615432739
1248,12276,1.0,2020-08-14,LAC,OKC,1.52,2.71,107:103 ,0.7478095293045044
1249,11716,0.0,2019-12-30,ORL,ATL,1.16,5.77,93:101,0.84917151927948
1250,4897,1.0,2013-04-02,WAS,CHI,1.76,2.11,90:86,0.7809104323387146
1251,4601,1.0,2013-02-22,GSW,SAS,2.48,1.58,107:101 ,0.30218562483787537
1252,8413,1.0,2016-12-10,WAS,MIL,1.55,2.57,110:105,0.4437650442123413
1253,11623,1.0,2019-12-16,TOR,CLE,1.11,7.13,133:113,0.8317183256149292
1254,13960,1.0,2022-03-03,LAC,LAL,1.78,2.12,132:111,0.6916059255599976
1255,2391,0.0,2010-12-29,LAC,UTA,2.06,1.78,95:103,0.49313879013061523
1256,10176,0.0,2018-03-25,GSW,UTA,4.85,1.2,91:110,0.4342206120491028
1257,4971,0.0,2013-04-12,NOP,LAC,4.67,1.21,93:96,0.3642476797103882
1258,8459,1.0,2016-12-17,DEN,NYK,1.57,2.5,127:114,0.6270920038223267
1259,767,0.0,2009-03-12,PHX,CLE,2.61,1.52,111:119,0.5700482130050659
1260,8833,1.0,2017-02-13,DEN,GSW,7.23,1.12,132:110,0.35703250765800476
1261,3716,1.0,2012-03-28,NYK,ORL,2.02,1.81,108:86,0.7365183234214783
1262,3500,1.0,2012-03-02,PHI,GSW,1.31,3.58,105:83,0.5914648175239563
1263,6345,1.0,2014-12-23,CLE,MIN,1.05,12.15,125:104,0.848300576210022
1264,2847,0.0,2011-03-06,MIL,BOS,3.85,1.28,83:89,0.508439838886261
1265,12855,1.0,2021-04-06,ATL,NOP,1.61,2.39,123:107,0.580846905708313
1266,9352,1.0,2017-11-24,DEN,MEM,1.41,3.04,104:92,0.7170974016189575
1267,1099,1.0,2009-11-28,UTA,POR,1.48,2.72,108:92,0.45372501015663147
1268,8185,1.0,2016-04-10,HOU,LAL,1.06,11.09,130:110,0.7737098932266235
1269,13911,1.0,2022-02-25,CHA,TOR,2.1,1.78,125:93,0.24951449036598206
1270,8349,0.0,2016-12-03,CHA,MIN,1.42,3.0,120:125 ,0.6699019074440002
1271,11127,1.0,2019-03-06,WAS,DAL,1.45,2.89,132:123,0.5790361762046814
1272,5785,0.0,2014-03-08,CLE,NYK,1.91,1.92,97:107,0.7044627070426941
1273,4044,1.0,2012-12-05,ATL,DEN,1.76,2.12,108:104,0.5492997169494629
1274,8370,0.0,2016-12-05,NOP,MEM,1.55,2.58,108:110 ,0.42224520444869995
