GAME_DATE,HOME,AWAY,Score,Odds1,Odds2,Results
2013-12-05,BKN ,NYK,83:113,1.97,1.86,0
2013-12-04,POR ,OKC,111:104,1.76,2.13,1
2013-12-04,UTA ,IND,86:95,4.36,1.24,0
2013-12-04,HOU ,PHX,88:97,1.17,5.38,0
2013-12-04,MIL ,DET,98:105,2.65,1.51,0
2013-12-04,NOP ,DAL,97:100,1.74,2.16,0
2013-12-04,ATL ,LAC,107:97,2.22,1.7,1
2013-12-04,CLE ,DEN,98:88,2.47,1.58,1
2013-12-03,GSW ,TOR,112:103,1.27,3.94,1
2013-12-03,SAC ,OKC,95:97,4.16,1.25,0
2013-12-03,DAL ,CHA,89:82,1.26,4.04,1
2013-12-03,MEM ,PHX,110:91,1.68,2.26,1
2013-12-03,BOS ,MIL,108:100,1.3,3.66,1
2013-12-03,BKN ,DEN,87:111,2.57,1.55,0
2013-12-03,MIA ,DET,97:107,1.18,5.25,0
2013-12-03,PHI ,ORL,126:125 ,1.58,2.5,1
2013-12-02,POR ,IND,106:102,2,1.84,1
2013-12-02,UTA ,HOU,109:103,3.92,1.28,1
2013-12-02,SAS ,ATL,102:100,1.1,8.07,1
2013-12-02,CHI ,NOP,128:131 ,1.31,3.6,0
2013-12-02,WAS ,ORL,98:80,1.35,3.38,1
2013-12-01,LAL ,POR,108:114,2.4,1.61,0
2013-12-01,NYK ,NOP,99:103,1.8,2.07,0
2013-12-01,OKC ,MIN,113:103,1.23,4.44,1
2013-12-01,MIA ,CHA,99:98,1.12,6.94,1
2013-12-01,SAC ,GSW,113:115,2.63,1.53,0
2013-12-01,DET ,PHI,115:100,1.26,4.06,1
2013-12-01,LAC ,IND,100:105,1.98,1.86,0
2013-12-01,TOR ,DEN,98:112,1.78,2.09,0
2013-11-30,MIL ,BOS,92:85,2.22,1.7,1
2013-11-30,PHX ,UTA,104:112,1.22,4.61,0
2013-11-30,DAL ,MIN,106:112,2.12,1.77,0
2013-11-30,SAS ,HOU,106:112,1.37,3.24,0
2013-11-30,MEM ,BKN,88:97,1.3,3.76,0
2013-11-30,CLE ,CHI,97:93,2.7,1.5,1
2013-11-30,WAS ,ATL,108:101,1.57,2.51,1
2013-11-29,SAC ,LAC,98:104 ,2.23,1.7,0
2013-11-29,DEN ,NYK,97:95,1.25,4.16,1
2013-11-29,UTA ,PHX,101:112,2.09,1.78,0
2013-11-29,HOU ,BKN,114:95,1.15,5.87,1
2013-11-29,IND ,WAS,93:73,1.15,5.84,1
2013-11-29,OKC ,GSW,113:112 ,1.3,3.75,1
2013-11-29,PHI ,NOP,105:121,2.46,1.59,0
2013-11-29,ATL ,DAL,88:87,2.01,1.83,1
2013-11-29,BOS ,CLE,103:86,1.57,2.5,1
2013-11-29,DET ,LAL,102:106,1.46,2.82,0
2013-11-29,CHA ,MIL,92:76,1.48,2.75,1
2013-11-29,ORL ,SAS,91:109,5.02,1.2,0
2013-11-29,TOR ,MIA,83:90,3.16,1.39,0
2013-11-27,LAC ,NYK,93:80,1.18,5.19,1
2013-11-27,PHX ,POR,120:106,2.5,1.57,1
2013-11-27,DAL ,GSW,103:99,1.53,2.63,1
2013-11-27,HOU ,ATL,113:84,1.27,4.01,1
2013-11-27,MIL ,WAS,92:100 ,2.24,1.7,0
2013-11-27,MIN ,DEN,110:117,1.35,3.37,0
2013-11-27,OKC ,SAS,94:88,1.69,2.24,1
2013-11-27,BOS ,MEM,93:100,2.11,1.77,0
2013-11-27,BKN ,LAL,94:99,1.76,2.12,0
2013-11-27,CLE ,MIA,84:95,4.76,1.2,0
2013-11-27,DET ,CHI,79:99,1.62,2.38,0
2013-11-27,CHA ,IND,74:99,3.79,1.29,0
2013-11-27,ORL ,PHI,105:94,1.57,2.5,1
2013-11-26,NOP ,GSW,101:102,1.93,1.9,0
2013-11-26,ATL ,ORL,92:109,1.31,3.66,0
2013-11-26,TOR ,BKN,100:102,1.35,3.33,0
2013-11-26,WAS ,LAL,116:111,1.47,2.81,1
2013-11-25,POR ,NYK,102:91,1.32,3.56,1
2013-11-25,UTA ,CHI,89:83 ,2.67,1.52,1
2013-11-25,DAL ,DEN,96:110,1.38,3.21,0
2013-11-25,SAS ,NOP,112:93,1.18,5.3,1
2013-11-25,MEM ,HOU,86:93,1.98,1.86,0
2013-11-25,DET ,MIL,113:94,1.31,3.66,1
2013-11-25,MIA ,PHX,107:92,1.08,8.7,1
2013-11-25,CHA ,BOS,86:96,1.63,2.37,0
2013-11-25,IND ,MIN,98:84,1.35,3.36,1
2013-11-24,LAL ,SAC,100:86,1.53,2.62,1
2013-11-24,OKC ,UTA,95:73,1.07,9.8,1
2013-11-24,ORL ,PHX,96:104,1.78,2.09,0
2013-11-24,LAC ,CHI,121:82,1.34,3.43,1
2013-11-24,BKN ,DET,97:109,1.78,2.12,0
2013-11-23,GSW ,POR,101:113,1.52,2.67,0
2013-11-23,DEN ,DAL,102:100,1.49,2.72,1
2013-11-23,MIL ,CHA,72:96,1.74,2.16,0
2013-11-23,SAS ,CLE,126:96,1.09,8.56,1
2013-11-23,HOU ,MIN,112:101,1.38,3.22,1
2013-11-23,ATL ,BOS,87:94,1.22,4.56,0
2013-11-23,MIA ,ORL,101:99,1.07,9.96,1
2013-11-23,IND ,PHI,106:98,1.05,12.67,1
2013-11-23,WAS ,NYK,98:89,1.8,2.06,1
2013-11-23,LAC ,SAC,103:102,1.15,6.02,1
2013-11-22,LAL ,GSW,102:95,2.77,1.48,1
2013-11-22,POR ,CHI,98:95,1.59,2.46,1
2013-11-22,DAL ,UTA,103:93,1.14,6.14,1
2013-11-22,MEM ,SAS,86:102,2.01,1.84,0
2013-11-22,MIN ,BKN,111:81,1.21,4.62,1
2013-11-22,NOP ,CLE,104:100,1.36,3.28,1
2013-11-22,BOS ,IND,82:97,3.85,1.28,0
2013-11-22,DET ,ATL,89:96,1.59,2.46,0
2013-11-22,CHA ,PHX,91:98,1.66,2.31,0
2013-11-22,PHI ,MIL,115:107 ,1.66,2.31,1
2013-11-22,TOR ,WAS,96:88,1.53,2.63,1
2013-11-21,DEN ,CHI,97:87,2.01,1.83,1
2013-11-21,OKC ,LAC,105:91,1.44,2.93,1
2013-11-20,GSW ,MEM,81:88 ,1.5,2.66,0
2013-11-20,DAL ,HOU,123:120,1.71,2.21,1
2013-11-20,PHX ,SAC,106:113,1.42,3,0
2013-11-20,SAS ,BOS,104:93,1.04,12.75,1
2013-11-20,MIL ,POR,82:91,2.86,1.45,0
2013-11-20,MIN ,LAC,98:102,1.81,2.04,0
2013-11-20,NOP ,UTA,105:98,1.14,6.07,1
2013-11-20,ATL ,DET,93:85,1.46,2.84,1
2013-11-20,CHA ,BKN,95:91,2.28,1.67,1
2013-11-20,CLE ,WAS,91:98,1.66,2.3,0
2013-11-20,NYK ,IND,96:103 ,3.16,1.38,0
2013-11-20,ORL ,MIA,92:120,3.64,1.31,0
2013-11-20,PHI ,TOR,98:108,2.5,1.57,0
2013-11-19,SAC ,PHX,107:104,1.66,2.32,1
2013-11-19,HOU ,BOS,109:85,1.14,6.1,1
2013-11-19,DET ,NYK,92:86,1.55,2.55,1
2013-11-19,MIA ,ATL,104:88,1.22,4.47,1
2013-11-19,WAS ,MIN,104:100,2.41,1.62,1
2013-11-18,LAC ,MEM,102:106,1.25,4.25,0
2013-11-18,UTA ,GSW,87:98,4.06,1.26,0
2013-11-18,DAL ,PHI,97:94,1.11,7.48,1
2013-11-18,CHI ,CHA,86:81,1.09,8.51,1
2013-11-18,OKC ,DEN,115:113,1.21,4.79,1
2013-11-18,BKN ,POR,98:108,1.79,2.09,0
2013-11-17,LAL ,DET,114:99,2.11,1.77,1
2013-11-17,SAC ,MEM,86:97,2.25,1.69,0
2013-11-17,TOR ,POR,110:118 ,1.78,2.1,0
2013-11-16,GSW ,UTA,102:88,1.04,13.4,1
2013-11-16,LAC ,BKN,110:103,1.08,9.11,1
2013-11-16,MIL ,OKC,79:92,5.96,1.15,0
2013-11-16,CHI ,IND,110:94,1.85,2,1
2013-11-16,HOU ,DEN,122:111,1.25,4.22,1
2013-11-16,MIN ,BOS,106:88,1.19,5.08,1
2013-11-16,NOP ,PHI,135:98,1.24,4.37,1
2013-11-16,NYK ,ATL,90:110,1.56,2.54,0
2013-11-16,CHA ,MIA,81:97,4.25,1.25,0
2013-11-16,ORL ,DAL,100:108,2.26,1.69,0
2013-11-16,WAS ,CLE,96:103 ,1.3,3.67,0
2013-11-15,LAL ,MEM,86:89,2.33,1.65,0
2013-11-15,SAC ,DET,90:97,1.79,2.08,0
2013-11-15,PHX ,BKN,98:100 ,1.93,1.91,0
2013-11-15,UTA ,SAS,82:91,5.56,1.16,0
2013-11-15,DEN ,MIN,117:113,2.13,1.76,1
2013-11-15,ATL ,PHI,113:103,1.24,4.32,1
2013-11-15,BOS ,POR,96:109,2.06,1.8,0
2013-11-15,CLE ,CHA,80:86,1.4,3.08,0
2013-11-15,MIA ,DAL,110:104,1.25,4.22,1
2013-11-15,IND ,MIL,104:77,1.05,12.46,1
2013-11-15,TOR ,CHI,80:96,1.82,2.01,0
2013-11-14,GSW ,OKC,116:115,1.5,2.69,1
2013-11-14,NYK ,HOU,106:109,2.06,1.8,0
2013-11-13,LAC ,OKC,111:103,1.54,2.61,1
2013-11-13,POR ,PHX,90:89,1.32,3.55,1
2013-11-13,SAC ,BKN,107:86,2.5,1.57,1
2013-11-13,DEN ,LAL,111:99,1.22,4.64,1
2013-11-13,UTA ,NOP,111:105,2.21,1.71,1
2013-11-13,SAS ,WAS,92:79,1.15,5.82,1
2013-11-13,ATL ,NYK,91:95,1.57,2.54,0
2013-11-13,MEM ,TOR,87:103,1.43,2.96,0
2013-11-13,MIN ,CLE,124:95,1.28,3.93,1
2013-11-13,BOS ,CHA,83:89,1.43,2.94,0
2013-11-13,ORL ,MIL,94:91,1.34,3.46,1
2013-11-13,PHI ,HOU,123:117 ,3.1,1.4,1
2013-11-12,GSW ,DET,113:95,1.2,4.7,1
2013-11-12,LAL ,NOP,116:95,2.32,1.65,1
2013-11-12,DAL ,WAS,105:95,1.43,2.92,1
2013-11-12,MIA ,MIL,118:95,1.05,11.35,1
2013-11-11,LAC ,MIN,109:107,1.36,3.28,1
2013-11-11,POR ,DET,109:103,1.51,2.69,1
2013-11-11,UTA ,DEN,81:100,2.13,1.76,0
2013-11-11,CHI ,CLE,96:81,1.27,4.01,1
2013-11-11,HOU ,TOR,110:104 ,1.33,3.48,1
2013-11-11,BOS ,ORL,120:105,1.81,2.05,1
2013-11-11,CHA ,ATL,94:103,2.09,1.78,0
2013-11-11,IND ,MEM,95:79,1.37,3.26,1
2013-11-11,PHI ,SAS,85:109,3.32,1.36,0
2013-11-10,LAL ,MIN,90:113,2.56,1.56,0
2013-11-10,PHX ,NOP,101:94,2.06,1.79,1
2013-11-10,OKC ,WAS,106:105 ,1.23,4.52,1
2013-11-10,NYK ,SAS,89:120,2.29,1.67,0
2013-11-09,SAC ,POR,85:96,1.79,2.09,0
2013-11-09,MIL ,DAL,83:91,2.31,1.66,0
2013-11-09,HOU ,LAC,94:107,1.72,2.22,0
2013-11-09,MEM ,GSW,108:90,1.76,2.13,1
2013-11-09,ATL ,ORL,104:94,1.36,3.26,1
2013-11-09,BKN ,IND,91:96,1.93,1.9,0
2013-11-09,CLE ,PHI,127:125 ,1.27,3.97,1
2013-11-09,MIA ,BOS,110:111,1.07,9.99,0
2013-11-09,TOR ,UTA,115:91,1.23,4.42,1
2013-11-08,POR ,SAC,104:91,1.28,3.9,1
2013-11-08,PHX ,DEN,114:103,1.8,2.1,1
2013-11-08,SAS ,GSW,76:74,1.43,3.01,1
2013-11-08,CHI ,UTA,97:73,1.1,7.91,1
2013-11-08,MIN ,DAL,116:108,1.57,2.52,1
2013-11-08,NOP ,LAL,96:85,1.21,4.7,1
2013-11-08,DET ,OKC,110:119,2.35,1.64,0
2013-11-08,CHA ,NYK,91:101,2.33,1.65,0
2013-11-08,IND ,TOR,91:84,1.24,4.27,1
2013-11-08,ORL ,BOS,89:91,1.43,2.94,0
2013-11-08,PHI ,CLE,94:79,2.35,1.64,1
2013-11-08,WAS ,BKN,112:108 ,2.05,1.8,1
2013-11-07,HOU ,LAL,98:99,1.07,9.76,0
2013-11-07,DEN ,ATL,109:107,1.5,2.71,1
2013-11-07,MIA ,LAC,102:97,1.37,3.23,1
2013-11-06,OKC ,DAL,107:93,1.34,3.43,1
2013-11-06,SAS ,PHX,99:96,1.07,9.45,1
2013-11-06,MEM ,NOP,84:99,1.32,3.62,0
2013-11-06,MIL ,CLE,109:104,2.27,1.68,1
2013-11-06,MIN ,GSW,93:106,1.88,1.96,0
2013-11-06,BOS ,UTA,97:87,1.51,2.66,1
2013-11-06,CHA ,TOR,92:90,2.18,1.73,1
2013-11-06,IND ,CHI,97:80,1.73,2.19,1
2013-11-06,ORL ,LAC,98:90,3.48,1.33,1
2013-11-06,PHI ,WAS,102:116,2.26,1.69,0
2013-11-05,POR ,HOU,101:116,1.78,2.09,0
2013-11-05,SAC ,ATL,100:105,1.76,2.13,0
2013-11-05,DEN ,SAS,94:102,2.64,1.52,0
2013-11-05,DAL ,LAL,123:104,1.22,4.58,1
2013-11-05,NOP ,PHX,98:104,1.2,5.04,0
2013-11-05,BKN ,UTA,104:88,1.16,5.75,1
2013-11-05,DET ,IND,91:99,1.9,1.94,0
2013-11-05,NYK ,CHA,97:102,1.19,5.26,0
2013-11-05,TOR ,MIA,95:104,2.86,1.46,0
2013-11-04,LAC ,HOU,137:118,1.48,2.77,1
2013-11-04,MEM ,BOS,95:88,1.11,7.32,1
2013-11-04,CLE ,MIN,93:92,1.84,2,1
2013-11-04,PHI ,GSW,90:110,3.41,1.34,0
2013-11-03,LAL ,ATL,105:103,1.91,1.93,1
2013-11-03,NYK ,MIN,100:109,1.62,2.4,0
2013-11-03,OKC ,PHX,103:96,1.08,9.21,1
2013-11-03,DET ,BOS,87:77,1.2,4.95,1
2013-11-03,MIA ,WAS,103:93,1.06,10.38,1
2013-11-03,ORL ,BKN,107:86,3.05,1.41,1
2013-11-02,GSW ,SAC,98:87,1.13,6.76,1
2013-11-02,POR ,SAS,115:105,2.13,1.76,1
2013-11-02,UTA ,HOU,93:104,3.21,1.38,0
2013-11-02,DAL ,MEM,111:99,1.67,2.29,1
2013-11-02,MIL ,TOR,90:97,2,1.84,0
2013-11-02,NOP ,CHA,105:84,1.24,4.32,1
2013-11-02,PHI ,CHI,107:104,4.65,1.22,1
2013-11-02,IND ,CLE,89:74,1.24,4.33,1
2013-11-01,LAL ,SAS,85:91,3.95,1.28,0
2013-11-01,PHX ,UTA,87:84,1.63,2.38,1
2013-11-01,SAC ,LAC,101:110,2.41,1.61,0
2013-11-01,DEN ,POR,98:113,1.53,2.63,0
2013-11-01,BKN ,MIA,101:100,2.5,1.57,1
2013-11-01,HOU ,DAL,113:105,1.37,3.34,1
2013-11-01,MEM ,DET,111:108 ,1.29,3.81,1
2013-11-01,MIN ,OKC,100:81,1.76,2.13,1
2013-11-01,ATL ,TOR,102:95,1.63,2.39,1
2013-11-01,BOS ,MIL,98:105,1.74,2.13,0
2013-11-01,CHA ,CLE,90:84,2.42,1.61,1
2013-11-01,WAS ,PHI,102:109,1.21,4.75,0
2013-11-01,ORL ,NOP,110:90,2.53,1.57,1
2013-10-31,LAC ,GSW,126:115,1.4,3.1,1
2013-10-31,CHI ,NYK,82:81,1.28,3.91,1
2013-10-30,GSW ,LAL,125:94,1.11,7.31,1
2013-10-30,PHX ,POR,104:91,2.86,1.45,1
2013-10-30,SAC ,DEN,90:88,1.73,2.18,1
2013-10-30,UTA ,OKC,98:101,3.27,1.37,0
2013-10-30,DAL ,ATL,118:109,1.43,2.95,1
2013-10-30,SAS ,MEM,101:94,1.39,3.1,1
2013-10-30,HOU ,CHA,96:83,1.06,10.11,1
2013-10-30,MIN ,ORL,120:115 ,1.15,5.99,1
2013-10-30,NOP ,IND,90:95,1.86,1.98,0
2013-10-30,DET ,WAS,113:102,1.73,2.17,1
2013-10-30,NYK ,MIL,90:83,1.28,3.87,1
2013-10-30,CLE ,BKN,98:94,2.38,1.62,1
2013-10-30,PHI ,MIA,114:110,6.16,1.14,1
2013-10-30,TOR ,BOS,93:87,1.27,4.01,1
2013-10-29,LAL ,LAC,116:103,5.07,1.18,1
2013-10-29,MIA ,CHI,107:95,1.46,2.8,1
2013-10-29,IND ,ORL,97:87,1.09,7.68,1
2013-10-25,LAC ,SAC,100:110,1.45,2.81,0
2013-10-25,LAL ,UTA,111:106,1.6,2.38,1
2013-10-25,DAL ,IND,77:98,1.85,1.95,0
2013-10-25,MIL ,TOR,canc.,1.74,2.11,0
2013-10-25,CHI ,DEN,94:89,1.36,3.24,1
2013-10-25,MEM ,HOU,73:92,1.75,2.08,0
2013-10-25,MIA ,BKN,87:108,1.57,2.46,0
2013-10-25,NYK ,CHA,83:85,1.44,2.87,0
2013-10-25,ORL ,NOP,82:101,2.28,1.64,0
2013-10-24,GSW ,POR,74:90,1.59,2.4,0
2013-10-24,SAS ,HOU,92:109,1.67,2.24,0
2013-10-24,DET ,MIN,99:98,1.72,2.14,1
2013-10-24,CHA ,CLE,105:92,1.78,2.08,1
2013-10-23,LAC ,UTA,103:99,1.3,3.59,1
2013-10-23,SAC ,GSW,91:90,2.08,1.76,1
2013-10-23,OKC ,CHI,95:104,1.83,1.97,0
2013-10-23,DEN ,PHX,79:98,1.37,3.16,0
2013-10-23,DAL ,ATL,98:88,1.35,3.29,1
2013-10-23,MIL ,NYK,105:95,2.27,1.65,1
2013-10-23,NOP ,MIA,95:108,2.5,1.55,0
2013-10-23,BOS ,BKN,101:97,1.63,2.32,1
2013-10-23,CLE ,WAS,82:101,1.6,2.38,0
2013-10-23,PHI ,MIN,102:125,2.11,1.74,0
2013-10-23,TOR ,MEM,108:72,1.87,1.92,1
2013-10-22,LAL ,UTA,108:94,1.63,2.3,1
2013-10-22,PHX ,OKC,88:76,2.23,1.67,1
2013-10-22,SAS ,ORL,123:101,1.34,3.32,1
2013-10-22,ATL ,IND,89:107,2.14,1.72,0
2013-10-22,DET ,WAS,99:96,1.62,2.32,1
2013-10-21,CHI ,MIL,105:84,1.36,3.33,1
2013-10-21,HOU ,DAL,100:95,1.5,2.68,1
2013-10-21,CLE ,PHI,104:93,1.56,2.55,1
2013-10-21,TOR ,NYK,123:120 ,2.05,1.81,1
2013-10-20,POR ,SAC,109:105,1.71,2.19,1
2013-10-20,OKC ,UTA,88:82,1.34,3.37,1
2013-10-20,MIN ,BOS,104:89,1.63,2.34,1
2013-10-20,ORL ,DET,87:86,1.76,2.1,1
2013-10-20,ATL ,MEM,82:90,1.94,1.88,0
2013-10-19,LAC ,DEN,118:111 ,1.72,2.18,1
2013-10-19,CHA ,DAL,83:89,1.94,1.9,0
2013-10-19,CLE ,IND,79:102,1.64,2.33,0
2013-10-19,MIA ,SAS,121:96,1.71,2.21,1
2013-10-19,NOP ,WAS,93:89,1.72,2.19,1
2013-10-18,LAC ,POR,84:94,1.44,2.87,0
